startStationId,starthour,startTripCount,hour
61,2013-10-22 18:00:00,2,18
61,2013-10-22 19:00:00,1,19
61,2013-10-22 20:00:00,1,20
61,2013-10-22 22:00:00,1,22
61,2013-10-23 06:00:00,1,6
61,2013-10-23 07:00:00,2,7
61,2013-10-23 08:00:00,5,8
61,2013-10-23 09:00:00,5,9
61,2013-10-23 10:00:00,1,10
61,2013-10-23 11:00:00,2,11
61,2013-10-23 12:00:00,1,12
61,2013-10-23 13:00:00,2,13
61,2013-10-23 14:00:00,1,14
61,2013-10-23 15:00:00,1,15
61,2013-10-23 16:00:00,4,16
61,2013-10-23 17:00:00,5,17
61,2013-10-23 18:00:00,2,18
61,2013-10-23 19:00:00,1,19
61,2013-10-23 21:00:00,1,21
61,2013-10-24 07:00:00,1,7
61,2013-10-24 08:00:00,5,8
61,2013-10-24 09:00:00,7,9
61,2013-10-24 10:00:00,3,10
61,2013-10-24 11:00:00,4,11
61,2013-10-24 12:00:00,4,12
61,2013-10-24 14:00:00,2,14
61,2013-10-24 15:00:00,2,15
61,2013-10-24 16:00:00,2,16
61,2013-10-24 17:00:00,4,17
61,2013-10-24 18:00:00,3,18
61,2013-10-25 06:00:00,1,6
61,2013-10-25 07:00:00,1,7
61,2013-10-25 08:00:00,3,8
61,2013-10-25 09:00:00,3,9
61,2013-10-25 11:00:00,1,11
61,2013-10-25 12:00:00,3,12
61,2013-10-25 13:00:00,2,13
61,2013-10-25 14:00:00,1,14
61,2013-10-25 15:00:00,3,15
61,2013-10-25 16:00:00,4,16
61,2013-10-25 17:00:00,7,17
61,2013-10-25 18:00:00,3,18
61,2013-10-26 04:00:00,1,4
61,2013-10-26 09:00:00,1,9
61,2013-10-26 10:00:00,2,10
61,2013-10-26 11:00:00,2,11
61,2013-10-26 12:00:00,2,12
61,2013-10-26 13:00:00,2,13
61,2013-10-26 15:00:00,1,15
61,2013-10-26 16:00:00,2,16
61,2013-10-26 17:00:00,1,17
61,2013-10-27 07:00:00,1,7
61,2013-10-27 11:00:00,1,11
61,2013-10-27 13:00:00,1,13
61,2013-10-27 16:00:00,1,16
61,2013-10-28 06:00:00,1,6
61,2013-10-28 08:00:00,4,8
61,2013-10-28 09:00:00,3,9
61,2013-10-28 11:00:00,2,11
61,2013-10-28 12:00:00,2,12
61,2013-10-28 13:00:00,2,13
61,2013-10-28 15:00:00,2,15
61,2013-10-28 16:00:00,1,16
61,2013-10-28 17:00:00,8,17
61,2013-10-28 18:00:00,6,18
61,2013-10-28 20:00:00,1,20
61,2013-10-28 22:00:00,1,22
61,2013-10-29 06:00:00,1,6
61,2013-10-29 07:00:00,2,7
61,2013-10-29 08:00:00,5,8
61,2013-10-29 09:00:00,3,9
61,2013-10-29 10:00:00,1,10
61,2013-10-29 11:00:00,1,11
61,2013-10-29 12:00:00,3,12
61,2013-10-29 13:00:00,1,13
61,2013-10-29 16:00:00,1,16
61,2013-10-29 17:00:00,10,17
61,2013-10-29 18:00:00,5,18
61,2013-10-29 19:00:00,2,19
61,2013-10-29 20:00:00,1,20
61,2013-10-30 02:00:00,1,2
61,2013-10-30 06:00:00,1,6
61,2013-10-30 07:00:00,1,7
61,2013-10-30 08:00:00,9,8
61,2013-10-30 09:00:00,3,9
61,2013-10-30 10:00:00,2,10
61,2013-10-30 11:00:00,2,11
61,2013-10-30 12:00:00,7,12
61,2013-10-30 15:00:00,3,15
61,2013-10-30 16:00:00,4,16
61,2013-10-30 17:00:00,8,17
61,2013-10-30 18:00:00,7,18
61,2013-10-30 21:00:00,1,21
61,2013-10-30 23:00:00,1,23
61,2013-10-31 06:00:00,1,6
61,2013-10-31 07:00:00,1,7
61,2013-10-31 08:00:00,6,8
61,2013-10-31 09:00:00,4,9
61,2013-10-31 12:00:00,2,12
61,2013-10-31 13:00:00,1,13
61,2013-10-31 14:00:00,1,14
61,2013-10-31 15:00:00,3,15
61,2013-10-31 16:00:00,7,16
61,2013-10-31 17:00:00,6,17
61,2013-10-31 18:00:00,3,18
61,2013-10-31 19:00:00,1,19
61,2013-10-31 20:00:00,2,20
61,2013-11-01 07:00:00,2,7
61,2013-11-01 08:00:00,4,8
61,2013-11-01 09:00:00,3,9
61,2013-11-01 10:00:00,2,10
61,2013-11-01 11:00:00,2,11
61,2013-11-01 13:00:00,4,13
61,2013-11-01 14:00:00,2,14
61,2013-11-01 15:00:00,3,15
61,2013-11-01 16:00:00,3,16
61,2013-11-01 17:00:00,3,17
61,2013-11-01 18:00:00,7,18
61,2013-11-02 02:00:00,1,2
61,2013-11-02 09:00:00,3,9
61,2013-11-02 10:00:00,3,10
61,2013-11-02 11:00:00,1,11
61,2013-11-02 12:00:00,5,12
61,2013-11-02 13:00:00,4,13
61,2013-11-02 14:00:00,2,14
61,2013-11-02 15:00:00,3,15
61,2013-11-02 16:00:00,2,16
61,2013-11-02 17:00:00,1,17
61,2013-11-02 19:00:00,1,19
61,2013-11-03 10:00:00,2,10
61,2013-11-03 12:00:00,2,12
61,2013-11-03 14:00:00,3,14
61,2013-11-03 15:00:00,1,15
61,2013-11-03 21:00:00,1,21
61,2013-11-04 06:00:00,1,6
61,2013-11-04 07:00:00,1,7
61,2013-11-04 08:00:00,6,8
61,2013-11-04 09:00:00,2,9
61,2013-11-04 11:00:00,2,11
61,2013-11-04 12:00:00,2,12
61,2013-11-04 13:00:00,1,13
61,2013-11-04 14:00:00,2,14
61,2013-11-04 16:00:00,7,16
61,2013-11-04 17:00:00,7,17
61,2013-11-04 18:00:00,3,18
61,2013-11-04 20:00:00,6,20
61,2013-11-05 06:00:00,2,6
61,2013-11-05 07:00:00,4,7
61,2013-11-05 08:00:00,4,8
61,2013-11-05 09:00:00,3,9
61,2013-11-05 10:00:00,2,10
61,2013-11-05 11:00:00,1,11
61,2013-11-05 12:00:00,4,12
61,2013-11-05 13:00:00,3,13
61,2013-11-05 14:00:00,2,14
61,2013-11-05 15:00:00,4,15
61,2013-11-05 16:00:00,5,16
61,2013-11-05 17:00:00,4,17
61,2013-11-05 18:00:00,5,18
61,2013-11-05 19:00:00,2,19
61,2013-11-05 20:00:00,1,20
61,2013-11-05 23:00:00,1,23
61,2013-11-06 06:00:00,2,6
61,2013-11-06 07:00:00,1,7
61,2013-11-06 08:00:00,10,8
61,2013-11-06 09:00:00,3,9
61,2013-11-06 12:00:00,1,12
61,2013-11-06 13:00:00,3,13
61,2013-11-06 15:00:00,1,15
61,2013-11-06 16:00:00,4,16
61,2013-11-06 17:00:00,7,17
61,2013-11-06 18:00:00,4,18
61,2013-11-06 19:00:00,1,19
61,2013-11-06 20:00:00,1,20
61,2013-11-07 06:00:00,1,6
61,2013-11-07 08:00:00,7,8
61,2013-11-07 09:00:00,3,9
61,2013-11-07 11:00:00,2,11
61,2013-11-07 12:00:00,4,12
61,2013-11-07 15:00:00,3,15
61,2013-11-07 16:00:00,2,16
61,2013-11-07 17:00:00,4,17
61,2013-11-07 18:00:00,6,18
61,2013-11-07 19:00:00,3,19
61,2013-11-08 06:00:00,1,6
61,2013-11-08 07:00:00,1,7
61,2013-11-08 08:00:00,8,8
61,2013-11-08 09:00:00,5,9
61,2013-11-08 12:00:00,2,12
61,2013-11-08 13:00:00,2,13
61,2013-11-08 15:00:00,2,15
61,2013-11-08 17:00:00,6,17
61,2013-11-08 18:00:00,3,18
61,2013-11-08 19:00:00,2,19
61,2013-11-08 20:00:00,1,20
61,2013-11-09 08:00:00,1,8
61,2013-11-09 11:00:00,4,11
61,2013-11-09 12:00:00,4,12
61,2013-11-09 13:00:00,2,13
61,2013-11-09 14:00:00,1,14
61,2013-11-09 15:00:00,2,15
61,2013-11-09 16:00:00,2,16
61,2013-11-09 17:00:00,6,17
61,2013-11-09 18:00:00,3,18
61,2013-11-09 21:00:00,1,21
61,2013-11-09 22:00:00,1,22
61,2013-11-10 01:00:00,1,1
61,2013-11-10 08:00:00,1,8
61,2013-11-10 11:00:00,3,11
61,2013-11-10 12:00:00,2,12
61,2013-11-10 13:00:00,1,13
61,2013-11-10 15:00:00,4,15
61,2013-11-10 16:00:00,5,16
61,2013-11-10 17:00:00,3,17
61,2013-11-10 18:00:00,1,18
61,2013-11-10 19:00:00,1,19
61,2013-11-10 21:00:00,2,21
61,2013-11-10 22:00:00,1,22
61,2013-11-11 00:00:00,1,0
61,2013-11-11 06:00:00,1,6
61,2013-11-11 07:00:00,2,7
61,2013-11-11 08:00:00,4,8
61,2013-11-11 09:00:00,5,9
61,2013-11-11 11:00:00,1,11
61,2013-11-11 12:00:00,2,12
61,2013-11-11 13:00:00,3,13
61,2013-11-11 14:00:00,4,14
61,2013-11-11 16:00:00,6,16
61,2013-11-11 17:00:00,7,17
61,2013-11-11 18:00:00,4,18
61,2013-11-11 19:00:00,3,19
61,2013-11-11 20:00:00,1,20
61,2013-11-11 21:00:00,1,21
61,2013-11-12 06:00:00,1,6
61,2013-11-12 07:00:00,2,7
61,2013-11-12 08:00:00,7,8
61,2013-11-12 09:00:00,8,9
61,2013-11-12 10:00:00,1,10
61,2013-11-12 11:00:00,2,11
61,2013-11-12 12:00:00,4,12
61,2013-11-12 16:00:00,10,16
61,2013-11-12 17:00:00,8,17
61,2013-11-12 18:00:00,3,18
61,2013-11-12 20:00:00,1,20
61,2013-11-13 06:00:00,1,6
61,2013-11-13 07:00:00,1,7
61,2013-11-13 08:00:00,3,8
61,2013-11-13 09:00:00,5,9
61,2013-11-13 10:00:00,1,10
61,2013-11-13 11:00:00,1,11
61,2013-11-13 12:00:00,1,12
61,2013-11-13 13:00:00,3,13
61,2013-11-13 14:00:00,2,14
61,2013-11-13 15:00:00,3,15
61,2013-11-13 16:00:00,5,16
61,2013-11-13 17:00:00,6,17
61,2013-11-13 18:00:00,6,18
61,2013-11-13 19:00:00,1,19
61,2013-11-13 21:00:00,1,21
61,2013-11-13 22:00:00,1,22
61,2013-11-14 06:00:00,3,6
61,2013-11-14 07:00:00,2,7
61,2013-11-14 08:00:00,8,8
61,2013-11-14 09:00:00,6,9
61,2013-11-14 10:00:00,2,10
61,2013-11-14 11:00:00,1,11
61,2013-11-14 12:00:00,3,12
61,2013-11-14 13:00:00,1,13
61,2013-11-14 14:00:00,2,14
61,2013-11-14 15:00:00,4,15
61,2013-11-14 16:00:00,1,16
61,2013-11-14 17:00:00,6,17
61,2013-11-14 18:00:00,3,18
61,2013-11-14 19:00:00,3,19
61,2013-11-14 20:00:00,1,20
61,2013-11-14 21:00:00,1,21
61,2013-11-15 06:00:00,1,6
61,2013-11-15 07:00:00,3,7
61,2013-11-15 08:00:00,4,8
61,2013-11-15 09:00:00,4,9
61,2013-11-15 11:00:00,2,11
61,2013-11-15 12:00:00,4,12
61,2013-11-15 13:00:00,8,13
61,2013-11-15 14:00:00,5,14
61,2013-11-15 15:00:00,5,15
61,2013-11-15 16:00:00,3,16
61,2013-11-15 17:00:00,8,17
61,2013-11-15 18:00:00,3,18
61,2013-11-15 19:00:00,1,19
61,2013-11-15 20:00:00,3,20
61,2013-11-16 08:00:00,2,8
61,2013-11-16 09:00:00,2,9
61,2013-11-16 11:00:00,3,11
61,2013-11-16 12:00:00,3,12
61,2013-11-16 14:00:00,1,14
61,2013-11-16 15:00:00,3,15
61,2013-11-16 16:00:00,3,16
61,2013-11-16 17:00:00,2,17
61,2013-11-16 18:00:00,1,18
61,2013-11-16 21:00:00,2,21
61,2013-11-17 00:00:00,1,0
61,2013-11-17 09:00:00,1,9
61,2013-11-17 12:00:00,2,12
61,2013-11-17 13:00:00,6,13
61,2013-11-17 15:00:00,1,15
61,2013-11-17 16:00:00,3,16
61,2013-11-17 18:00:00,3,18
61,2013-11-17 19:00:00,1,19
61,2013-11-18 05:00:00,1,5
61,2013-11-18 06:00:00,1,6
61,2013-11-18 07:00:00,3,7
61,2013-11-18 08:00:00,3,8
61,2013-11-18 09:00:00,4,9
61,2013-11-18 10:00:00,1,10
61,2013-11-18 11:00:00,2,11
61,2013-11-18 12:00:00,1,12
61,2013-11-18 14:00:00,3,14
61,2013-11-18 15:00:00,1,15
61,2013-11-18 16:00:00,5,16
61,2013-11-18 17:00:00,6,17
61,2013-11-18 18:00:00,3,18
61,2013-11-18 19:00:00,1,19
61,2013-11-19 06:00:00,1,6
61,2013-11-19 07:00:00,1,7
61,2013-11-19 08:00:00,8,8
61,2013-11-19 09:00:00,3,9
61,2013-11-19 11:00:00,1,11
61,2013-11-19 13:00:00,1,13
61,2013-11-19 15:00:00,2,15
61,2013-11-19 16:00:00,5,16
61,2013-11-19 17:00:00,3,17
61,2013-11-19 18:00:00,2,18
61,2013-11-19 19:00:00,1,19
61,2013-11-19 22:00:00,1,22
61,2013-11-20 00:00:00,1,0
61,2013-11-20 08:00:00,1,8
61,2013-11-20 09:00:00,1,9
61,2013-11-20 10:00:00,1,10
61,2013-11-20 11:00:00,1,11
61,2013-11-20 16:00:00,5,16
61,2013-11-20 17:00:00,6,17
61,2013-11-20 18:00:00,2,18
61,2013-11-20 19:00:00,2,19
61,2013-11-21 07:00:00,2,7
61,2013-11-21 08:00:00,7,8
61,2013-11-21 09:00:00,6,9
61,2013-11-21 10:00:00,2,10
61,2013-11-21 11:00:00,1,11
61,2013-11-21 12:00:00,5,12
61,2013-11-21 15:00:00,3,15
61,2013-11-21 16:00:00,2,16
61,2013-11-21 17:00:00,6,17
61,2013-11-21 18:00:00,6,18
61,2013-11-21 19:00:00,1,19
61,2013-11-21 21:00:00,1,21
61,2013-11-21 23:00:00,2,23
61,2013-11-22 05:00:00,1,5
61,2013-11-22 06:00:00,1,6
61,2013-11-22 07:00:00,1,7
61,2013-11-22 08:00:00,4,8
61,2013-11-22 09:00:00,4,9
61,2013-11-22 10:00:00,1,10
61,2013-11-22 11:00:00,1,11
61,2013-11-22 12:00:00,5,12
61,2013-11-22 13:00:00,5,13
61,2013-11-22 16:00:00,3,16
61,2013-11-22 17:00:00,8,17
61,2013-11-22 18:00:00,5,18
61,2013-11-22 21:00:00,1,21
61,2013-11-23 09:00:00,1,9
61,2013-11-23 12:00:00,2,12
61,2013-11-23 13:00:00,9,13
61,2013-11-23 15:00:00,1,15
61,2013-11-23 17:00:00,1,17
61,2013-11-23 18:00:00,1,18
61,2013-11-23 20:00:00,1,20
61,2013-11-24 09:00:00,1,9
61,2013-11-24 10:00:00,2,10
61,2013-11-24 11:00:00,1,11
61,2013-11-24 13:00:00,4,13
61,2013-11-24 14:00:00,3,14
61,2013-11-24 16:00:00,3,16
61,2013-11-24 18:00:00,1,18
61,2013-11-24 19:00:00,1,19
61,2013-11-24 22:00:00,1,22
61,2013-11-24 23:00:00,1,23
61,2013-11-25 05:00:00,1,5
61,2013-11-25 06:00:00,1,6
61,2013-11-25 07:00:00,2,7
61,2013-11-25 08:00:00,1,8
61,2013-11-25 09:00:00,3,9
61,2013-11-25 12:00:00,1,12
61,2013-11-25 13:00:00,2,13
61,2013-11-25 14:00:00,1,14
61,2013-11-25 16:00:00,8,16
61,2013-11-25 17:00:00,4,17
61,2013-11-25 18:00:00,3,18
61,2013-11-25 20:00:00,1,20
61,2013-11-25 22:00:00,1,22
61,2013-11-26 06:00:00,1,6
61,2013-11-26 07:00:00,2,7
61,2013-11-26 08:00:00,3,8
61,2013-11-26 09:00:00,5,9
61,2013-11-26 10:00:00,1,10
61,2013-11-26 13:00:00,2,13
61,2013-11-26 14:00:00,2,14
61,2013-11-26 15:00:00,1,15
61,2013-11-26 16:00:00,2,16
61,2013-11-26 17:00:00,4,17
61,2013-11-26 18:00:00,3,18
61,2013-11-26 19:00:00,1,19
61,2013-11-27 06:00:00,4,6
61,2013-11-27 08:00:00,1,8
61,2013-11-27 09:00:00,5,9
61,2013-11-27 11:00:00,1,11
61,2013-11-27 12:00:00,1,12
61,2013-11-27 13:00:00,1,13
61,2013-11-27 14:00:00,2,14
61,2013-11-27 15:00:00,3,15
61,2013-11-27 16:00:00,1,16
61,2013-11-27 17:00:00,2,17
61,2013-11-27 18:00:00,1,18
61,2013-11-28 06:00:00,1,6
61,2013-11-28 08:00:00,1,8
61,2013-11-28 11:00:00,2,11
61,2013-11-28 12:00:00,1,12
61,2013-11-28 13:00:00,1,13
61,2013-11-28 14:00:00,3,14
61,2013-11-28 16:00:00,1,16
61,2013-11-28 19:00:00,3,19
61,2013-11-29 09:00:00,1,9
61,2013-11-29 10:00:00,3,10
61,2013-11-29 12:00:00,1,12
61,2013-11-29 13:00:00,3,13
61,2013-11-29 14:00:00,1,14
61,2013-11-29 15:00:00,3,15
61,2013-11-29 16:00:00,2,16
61,2013-11-29 19:00:00,2,19
61,2013-11-30 10:00:00,1,10
61,2013-11-30 12:00:00,2,12
61,2013-11-30 16:00:00,1,16
61,2013-12-01 08:00:00,1,8
61,2013-12-01 09:00:00,1,9
61,2013-12-01 10:00:00,1,10
61,2013-12-01 14:00:00,1,14
61,2013-12-01 15:00:00,2,15
61,2013-12-01 19:00:00,1,19
61,2013-12-01 20:00:00,1,20
61,2013-12-02 06:00:00,1,6
61,2013-12-02 07:00:00,2,7
61,2013-12-02 08:00:00,8,8
61,2013-12-02 09:00:00,3,9
61,2013-12-02 10:00:00,1,10
61,2013-12-02 12:00:00,2,12
61,2013-12-02 13:00:00,1,13
61,2013-12-02 15:00:00,2,15
61,2013-12-02 16:00:00,6,16
61,2013-12-02 17:00:00,5,17
61,2013-12-02 18:00:00,2,18
61,2013-12-02 19:00:00,1,19
61,2013-12-02 22:00:00,1,22
61,2013-12-03 06:00:00,1,6
61,2013-12-03 07:00:00,3,7
61,2013-12-03 08:00:00,4,8
61,2013-12-03 09:00:00,4,9
61,2013-12-03 11:00:00,1,11
61,2013-12-03 12:00:00,1,12
61,2013-12-03 14:00:00,1,14
61,2013-12-03 15:00:00,1,15
61,2013-12-03 16:00:00,8,16
61,2013-12-03 17:00:00,4,17
61,2013-12-03 18:00:00,3,18
61,2013-12-03 19:00:00,2,19
61,2013-12-04 06:00:00,2,6
61,2013-12-04 07:00:00,2,7
61,2013-12-04 08:00:00,3,8
61,2013-12-04 09:00:00,2,9
61,2013-12-04 10:00:00,2,10
61,2013-12-04 12:00:00,1,12
61,2013-12-04 13:00:00,2,13
61,2013-12-04 14:00:00,3,14
61,2013-12-04 15:00:00,1,15
61,2013-12-04 16:00:00,5,16
61,2013-12-04 17:00:00,4,17
61,2013-12-04 18:00:00,6,18
61,2013-12-04 19:00:00,2,19
61,2013-12-04 21:00:00,1,21
61,2013-12-04 22:00:00,1,22
61,2013-12-04 23:00:00,1,23
61,2013-12-05 06:00:00,3,6
61,2013-12-05 07:00:00,1,7
61,2013-12-05 08:00:00,2,8
61,2013-12-05 09:00:00,3,9
61,2013-12-05 10:00:00,2,10
61,2013-12-05 11:00:00,1,11
61,2013-12-05 13:00:00,2,13
61,2013-12-05 15:00:00,2,15
61,2013-12-05 16:00:00,3,16
61,2013-12-05 17:00:00,3,17
61,2013-12-05 18:00:00,3,18
61,2013-12-05 20:00:00,1,20
61,2013-12-05 22:00:00,1,22
61,2013-12-06 05:00:00,1,5
61,2013-12-06 07:00:00,2,7
61,2013-12-06 08:00:00,2,8
61,2013-12-06 09:00:00,2,9
61,2013-12-06 12:00:00,3,12
61,2013-12-06 13:00:00,3,13
61,2013-12-06 16:00:00,1,16
61,2013-12-06 17:00:00,2,17
61,2013-12-07 10:00:00,2,10
61,2013-12-07 12:00:00,2,12
61,2013-12-07 19:00:00,1,19
61,2013-12-08 01:00:00,1,1
61,2013-12-08 09:00:00,1,9
61,2013-12-08 11:00:00,2,11
61,2013-12-08 12:00:00,1,12
61,2013-12-08 13:00:00,1,13
61,2013-12-08 15:00:00,1,15
61,2013-12-08 16:00:00,2,16
61,2013-12-08 20:00:00,1,20
61,2013-12-08 22:00:00,1,22
61,2013-12-08 23:00:00,1,23
61,2013-12-09 07:00:00,1,7
61,2013-12-09 09:00:00,3,9
61,2013-12-09 10:00:00,1,10
61,2013-12-09 11:00:00,1,11
61,2013-12-09 12:00:00,1,12
61,2013-12-09 13:00:00,1,13
61,2013-12-09 15:00:00,2,15
61,2013-12-09 16:00:00,3,16
61,2013-12-09 17:00:00,6,17
61,2013-12-09 18:00:00,1,18
61,2013-12-09 19:00:00,1,19
61,2013-12-09 20:00:00,1,20
61,2013-12-10 06:00:00,1,6
61,2013-12-10 08:00:00,5,8
61,2013-12-10 09:00:00,4,9
61,2013-12-10 10:00:00,1,10
61,2013-12-10 11:00:00,1,11
61,2013-12-10 12:00:00,2,12
61,2013-12-10 13:00:00,1,13
61,2013-12-10 16:00:00,4,16
61,2013-12-10 17:00:00,4,17
61,2013-12-10 18:00:00,2,18
61,2013-12-10 19:00:00,2,19
61,2013-12-11 04:00:00,1,4
61,2013-12-11 06:00:00,1,6
61,2013-12-11 07:00:00,2,7
61,2013-12-11 08:00:00,3,8
61,2013-12-11 09:00:00,3,9
61,2013-12-11 10:00:00,1,10
61,2013-12-11 12:00:00,2,12
61,2013-12-11 13:00:00,1,13
61,2013-12-11 15:00:00,2,15
61,2013-12-11 16:00:00,3,16
61,2013-12-11 17:00:00,3,17
61,2013-12-11 18:00:00,2,18
61,2013-12-11 20:00:00,1,20
61,2013-12-12 08:00:00,7,8
61,2013-12-12 09:00:00,5,9
61,2013-12-12 10:00:00,1,10
61,2013-12-12 11:00:00,1,11
61,2013-12-12 12:00:00,2,12
61,2013-12-12 13:00:00,1,13
61,2013-12-12 14:00:00,1,14
61,2013-12-12 15:00:00,5,15
61,2013-12-12 16:00:00,4,16
61,2013-12-12 17:00:00,4,17
61,2013-12-12 18:00:00,1,18
61,2013-12-12 19:00:00,1,19
61,2013-12-13 00:00:00,1,0
61,2013-12-13 05:00:00,1,5
61,2013-12-13 07:00:00,1,7
61,2013-12-13 08:00:00,3,8
61,2013-12-13 09:00:00,3,9
61,2013-12-13 10:00:00,1,10
61,2013-12-13 11:00:00,2,11
61,2013-12-13 12:00:00,3,12
61,2013-12-13 13:00:00,1,13
61,2013-12-13 15:00:00,1,15
61,2013-12-13 16:00:00,4,16
61,2013-12-13 17:00:00,6,17
61,2013-12-13 18:00:00,1,18
61,2013-12-13 20:00:00,1,20
61,2013-12-13 22:00:00,1,22
61,2013-12-14 09:00:00,1,9
61,2013-12-14 10:00:00,4,10
61,2013-12-14 11:00:00,4,11
61,2013-12-14 12:00:00,1,12
61,2013-12-14 13:00:00,1,13
61,2013-12-14 15:00:00,1,15
61,2013-12-14 16:00:00,2,16
61,2013-12-15 09:00:00,1,9
61,2013-12-15 10:00:00,1,10
61,2013-12-15 13:00:00,4,13
61,2013-12-15 14:00:00,2,14
61,2013-12-15 16:00:00,1,16
61,2013-12-15 17:00:00,3,17
61,2013-12-15 21:00:00,1,21
61,2013-12-16 07:00:00,1,7
61,2013-12-16 08:00:00,2,8
61,2013-12-16 09:00:00,3,9
61,2013-12-16 10:00:00,1,10
61,2013-12-16 11:00:00,1,11
61,2013-12-16 12:00:00,3,12
61,2013-12-16 13:00:00,2,13
61,2013-12-16 16:00:00,5,16
61,2013-12-16 17:00:00,5,17
61,2013-12-16 18:00:00,5,18
61,2013-12-16 19:00:00,2,19
61,2013-12-16 20:00:00,1,20
61,2013-12-16 22:00:00,1,22
61,2013-12-17 06:00:00,1,6
61,2013-12-17 07:00:00,1,7
61,2013-12-17 08:00:00,5,8
61,2013-12-17 09:00:00,3,9
61,2013-12-17 10:00:00,2,10
61,2013-12-17 11:00:00,1,11
61,2013-12-17 14:00:00,1,14
61,2013-12-17 15:00:00,3,15
61,2013-12-17 16:00:00,1,16
61,2013-12-17 17:00:00,10,17
61,2013-12-17 18:00:00,4,18
61,2013-12-17 19:00:00,1,19
61,2013-12-17 21:00:00,1,21
61,2013-12-18 06:00:00,1,6
61,2013-12-18 08:00:00,4,8
61,2013-12-18 09:00:00,6,9
61,2013-12-18 10:00:00,1,10
61,2013-12-18 11:00:00,1,11
61,2013-12-18 12:00:00,1,12
61,2013-12-18 13:00:00,2,13
61,2013-12-18 14:00:00,1,14
61,2013-12-18 15:00:00,4,15
61,2013-12-18 16:00:00,3,16
61,2013-12-18 17:00:00,4,17
61,2013-12-18 18:00:00,4,18
61,2013-12-18 19:00:00,1,19
61,2013-12-19 07:00:00,1,7
61,2013-12-19 08:00:00,6,8
61,2013-12-19 09:00:00,3,9
61,2013-12-19 10:00:00,3,10
61,2013-12-19 11:00:00,2,11
61,2013-12-19 12:00:00,3,12
61,2013-12-19 13:00:00,1,13
61,2013-12-19 14:00:00,1,14
61,2013-12-19 15:00:00,5,15
61,2013-12-19 16:00:00,2,16
61,2013-12-19 17:00:00,11,17
61,2013-12-19 18:00:00,4,18
61,2013-12-19 22:00:00,1,22
61,2013-12-20 08:00:00,6,8
61,2013-12-20 09:00:00,3,9
61,2013-12-20 11:00:00,3,11
61,2013-12-20 12:00:00,2,12
61,2013-12-20 13:00:00,1,13
61,2013-12-20 14:00:00,3,14
61,2013-12-20 15:00:00,2,15
61,2013-12-20 16:00:00,3,16
61,2013-12-20 17:00:00,8,17
61,2013-12-20 18:00:00,3,18
61,2013-12-20 19:00:00,1,19
61,2013-12-20 20:00:00,2,20
61,2013-12-21 00:00:00,1,0
61,2013-12-21 11:00:00,1,11
61,2013-12-21 12:00:00,3,12
61,2013-12-21 13:00:00,2,13
61,2013-12-21 15:00:00,3,15
61,2013-12-21 17:00:00,1,17
61,2013-12-22 09:00:00,1,9
61,2013-12-22 10:00:00,3,10
61,2013-12-22 11:00:00,1,11
61,2013-12-22 12:00:00,5,12
61,2013-12-22 13:00:00,2,13
61,2013-12-22 14:00:00,2,14
61,2013-12-22 15:00:00,1,15
61,2013-12-22 20:00:00,1,20
61,2013-12-23 06:00:00,1,6
61,2013-12-23 08:00:00,1,8
61,2013-12-23 09:00:00,2,9
61,2013-12-23 11:00:00,2,11
61,2013-12-23 12:00:00,3,12
61,2013-12-23 13:00:00,1,13
61,2013-12-23 15:00:00,3,15
61,2013-12-23 16:00:00,5,16
61,2013-12-23 17:00:00,1,17
61,2013-12-23 20:00:00,1,20
61,2013-12-23 21:00:00,2,21
61,2013-12-24 07:00:00,1,7
61,2013-12-24 08:00:00,1,8
61,2013-12-24 09:00:00,3,9
61,2013-12-24 10:00:00,1,10
61,2013-12-24 11:00:00,1,11
61,2013-12-24 12:00:00,1,12
61,2013-12-24 13:00:00,2,13
61,2013-12-24 14:00:00,6,14
61,2013-12-24 15:00:00,5,15
61,2013-12-24 17:00:00,1,17
61,2013-12-24 19:00:00,2,19
61,2013-12-25 10:00:00,1,10
61,2013-12-25 12:00:00,1,12
61,2013-12-25 15:00:00,3,15
61,2013-12-25 21:00:00,1,21
61,2013-12-26 06:00:00,1,6
61,2013-12-26 13:00:00,1,13
61,2013-12-26 14:00:00,1,14
61,2013-12-26 15:00:00,1,15
61,2013-12-26 17:00:00,1,17
61,2013-12-27 06:00:00,1,6
61,2013-12-27 07:00:00,2,7
61,2013-12-27 11:00:00,1,11
61,2013-12-27 12:00:00,1,12
61,2013-12-27 13:00:00,1,13
61,2013-12-27 14:00:00,2,14
61,2013-12-27 16:00:00,1,16
61,2013-12-27 17:00:00,1,17
61,2013-12-27 20:00:00,1,20
61,2013-12-27 22:00:00,6,22
61,2013-12-28 11:00:00,4,11
61,2013-12-28 12:00:00,3,12
61,2013-12-28 13:00:00,2,13
61,2013-12-28 14:00:00,5,14
61,2013-12-28 19:00:00,2,19
61,2013-12-29 08:00:00,1,8
61,2013-12-29 11:00:00,2,11
61,2013-12-29 17:00:00,1,17
61,2013-12-30 06:00:00,1,6
61,2013-12-30 07:00:00,1,7
61,2013-12-30 08:00:00,1,8
61,2013-12-30 09:00:00,1,9
61,2013-12-30 12:00:00,4,12
61,2013-12-30 13:00:00,2,13
61,2013-12-30 15:00:00,1,15
61,2013-12-30 16:00:00,2,16
