Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Zip Code,startStationId,endStationId,distance
5774,481,8/30/2013 14:16,South Van Ness at Market,66,8/30/2013 14:24,South Van Ness at Market,66,560,Subscriber,94612.0,66,66,0.0
6338,485,8/30/2013 18:46,Embarcadero at Sansome,60,8/30/2013 18:54,Harry Bridges Plaza (Ferry Building),50,277,Customer,,60,50,1338.0
6447,485,8/30/2013 21:41,San Francisco Caltrain 2 (330 Townsend),69,8/30/2013 21:49,Powell Street BART,39,289,Subscriber,94102.0,69,39,1540.0
5789,486,8/30/2013 14:20,Commercial at Montgomery,45,8/30/2013 14:28,Steuart at Market,74,520,Customer,,45,74,815.0
5842,486,8/30/2013 14:48,Market at 10th,67,8/30/2013 14:56,Powell Street BART,39,602,Customer,94523.0,67,39,1127.0
6345,486,8/30/2013 18:50,Mechanics Plaza (Market at Battery),75,8/30/2013 18:58,Embarcadero at Bryant,54,470,Subscriber,94110.0,75,54,1343.0
6299,487,8/30/2013 18:17,Market at Sansome,77,8/30/2013 18:25,Spear at Folsom,49,507,Subscriber,94105.0,77,49,1309.0
5377,489,8/30/2013 11:12,Market at 4th,76,8/30/2013 11:20,Harry Bridges Plaza (Ferry Building),50,536,Customer,93619.0,76,50,1437.0
5376,490,8/30/2013 11:12,Market at 4th,76,8/30/2013 11:20,Harry Bridges Plaza (Ferry Building),50,606,Customer,93619.0,76,50,1437.0
5190,492,8/30/2013 8:57,Davis at Jackson,42,8/30/2013 9:05,Commercial at Montgomery,45,529,Customer,94111.0,42,45,712.0
5210,493,8/30/2013 9:36,2nd at Folsom,62,8/30/2013 9:44,Clay at Battery,41,360,Customer,94105.0,62,41,1382.0
5442,494,8/30/2013 11:53,2nd at Townsend,61,8/30/2013 12:01,Harry Bridges Plaza (Ferry Building),50,386,Subscriber,94107.0,61,50,1995.0
5591,494,8/30/2013 13:01,MLK Library,11,8/30/2013 13:10,MLK Library,11,38,Customer,95110.0,11,11,0.0
5122,495,8/30/2013 6:41,2nd at Townsend,61,8/30/2013 6:50,Embarcadero at Folsom,51,292,Subscriber,94107.0,61,51,1440.0
5136,495,8/30/2013 7:38,Grant Avenue at Columbus Avenue,73,8/30/2013 7:46,Spear at Folsom,49,608,Subscriber,94133.0,73,49,2100.0
5240,497,8/30/2013 10:02,South Van Ness at Market,66,8/30/2013 10:10,South Van Ness at Market,66,323,Subscriber,94612.0,66,66,0.0
5199,498,8/30/2013 9:10,Market at Sansome,77,8/30/2013 9:19,2nd at South Park,64,535,Customer,94105.0,77,64,1161.0
5933,498,8/30/2013 15:19,Golden Gate at Polk,59,8/30/2013 15:27,San Francisco Caltrain (Townsend at 4th),70,375,Customer,94010.0,59,70,2632.0
6179,498,8/30/2013 16:59,Post at Kearney,47,8/30/2013 17:08,Grant Avenue at Columbus Avenue,73,338,Customer,94619.0,47,73,1175.0
6245,498,8/30/2013 17:30,Embarcadero at Bryant,54,8/30/2013 17:38,San Francisco Caltrain (Townsend at 4th),70,404,Customer,94043.0,54,70,1440.0
5749,499,8/30/2013 14:11,Clay at Battery,41,8/30/2013 14:19,2nd at Folsom,62,272,Customer,94105.0,41,62,1382.0
6403,499,8/30/2013 19:48,Paseo de San Antonio,7,8/30/2013 19:56,St James Park,13,676,Customer,95112.0,7,13,726.0
6004,506,8/30/2013 15:47,San Francisco City Hall,58,8/30/2013 15:55,Market at 4th,76,511,Customer,94103.0,58,76,1554.0
6008,508,8/30/2013 15:49,Beale at Market,56,8/30/2013 15:58,Post at Kearney,47,338,Subscriber,94109.0,56,47,730.0
5217,509,8/30/2013 9:49,Howard at 2nd,63,8/30/2013 9:58,Commercial at Montgomery,45,383,Customer,94133.0,63,45,1051.0
6402,509,8/30/2013 19:48,Paseo de San Antonio,7,8/30/2013 19:56,St James Park,13,675,Customer,,7,13,726.0
5125,511,8/30/2013 6:59,Powell Street BART,39,8/30/2013 7:08,Spear at Folsom,49,339,Customer,94109.0,39,49,2235.0
6207,511,8/30/2013 17:13,Clay at Battery,41,8/30/2013 17:22,Market at 4th,76,337,Customer,85224.0,41,76,1214.0
6330,511,8/30/2013 18:42,Howard at 2nd,63,8/30/2013 18:51,Civic Center BART (7th at Market),72,270,Customer,94702.0,63,72,1844.0
6337,511,8/30/2013 18:46,San Antonio Caltrain Station,29,8/30/2013 18:54,Rengstorff Avenue / California Street,33,112,Subscriber,94040.0,29,33,1309.0
5712,512,8/30/2013 13:53,Powell Street BART,39,8/30/2013 14:01,South Van Ness at Market,66,560,Subscriber,94117.0,39,66,1399.0
6306,514,8/30/2013 18:20,San Francisco Caltrain 2 (330 Townsend),69,8/30/2013 18:29,Howard at 2nd,63,270,Customer,94702.0,69,63,1669.0
5134,515,8/30/2013 7:32,Townsend at 7th,65,8/30/2013 7:41,South Van Ness at Market,66,409,Subscriber,94612.0,65,66,1881.0
5528,519,8/30/2013 12:24,2nd at South Park,64,8/30/2013 12:33,Post at Kearney,47,287,Subscriber,94110.0,64,47,1283.0
5628,522,8/30/2013 13:14,Powell Street BART,39,8/30/2013 13:22,South Van Ness at Market,66,432,Subscriber,94597.0,39,66,1399.0
5261,527,8/30/2013 10:28,San Francisco Caltrain 2 (330 Townsend),69,8/30/2013 10:37,2nd at Townsend,61,487,Customer,85327.0,69,61,702.0
5920,527,8/30/2013 15:16,Market at 4th,76,8/30/2013 15:25,San Francisco City Hall,58,508,Customer,94103.0,76,58,1554.0
5536,528,8/30/2013 12:29,Golden Gate at Polk,59,8/30/2013 12:38,South Van Ness at Market,66,388,Subscriber,94114.0,59,66,844.0
5595,528,8/30/2013 13:05,Beale at Market,56,8/30/2013 13:14,2nd at South Park,64,557,Customer,,56,64,1544.0
6454,528,8/30/2013 22:20,Grant Avenue at Columbus Avenue,73,8/30/2013 22:29,Market at Sansome,77,332,Customer,94619.0,73,77,1323.0
5936,531,8/30/2013 15:19,Temporary Transbay Terminal (Howard at Beale),55,8/30/2013 15:28,Harry Bridges Plaza (Ferry Building),50,363,Customer,94903.0,55,50,872.0
6317,532,8/30/2013 18:30,Temporary Transbay Terminal (Howard at Beale),55,8/30/2013 18:39,Market at 4th,76,355,Customer,94109.0,55,76,1271.0
5822,534,8/30/2013 14:34,Market at 4th,76,8/30/2013 14:42,San Francisco City Hall,58,511,Subscriber,94117.0,76,58,1554.0
6303,534,8/30/2013 18:18,Commercial at Montgomery,45,8/30/2013 18:27,Powell Street BART,39,395,Subscriber,94117.0,45,39,1410.0
6430,534,8/30/2013 21:08,2nd at Townsend,61,8/30/2013 21:17,Townsend at 7th,65,443,Customer,94103.0,61,65,1534.0
5162,536,8/30/2013 8:24,San Francisco Caltrain (Townsend at 4th),70,8/30/2013 8:33,Embarcadero at Folsom,51,379,Subscriber,94133.0,70,51,2031.0
5369,539,8/30/2013 11:01,Paseo de San Antonio,7,8/30/2013 11:10,Paseo de San Antonio,7,649,Customer,95123.0,7,7,0.0
6401,539,8/30/2013 19:47,Paseo de San Antonio,7,8/30/2013 19:56,St James Park,13,143,Customer,,7,13,726.0
6421,539,8/30/2013 20:38,San Francisco City Hall,58,8/30/2013 20:47,San Francisco City Hall,58,519,Customer,94102.0,58,58,0.0
5140,540,8/30/2013 7:52,Steuart at Market,74,8/30/2013 8:01,5th at Howard,57,318,Customer,94501.0,74,57,1966.0
5328,540,8/30/2013 10:47,Steuart at Market,74,8/30/2013 10:56,2nd at Townsend,61,436,Subscriber,94107.0,74,61,1862.0
5200,544,8/30/2013 9:13,Post at Kearney,47,8/30/2013 9:22,Market at 10th,67,507,Subscriber,94597.0,47,67,1896.0
6256,545,8/30/2013 17:43,South Van Ness at Market,66,8/30/2013 17:52,Powell Street BART,39,617,Subscriber,94117.0,66,39,1399.0
5534,547,8/30/2013 12:29,Golden Gate at Polk,59,8/30/2013 12:38,South Van Ness at Market,66,572,Subscriber,94123.0,59,66,844.0
6046,549,8/30/2013 16:10,Embarcadero at Bryant,54,8/30/2013 16:19,Harry Bridges Plaza (Ferry Building),50,337,Subscriber,94105.0,54,50,1147.0
6428,551,8/30/2013 21:05,Powell Street BART,39,8/30/2013 21:14,South Van Ness at Market,66,376,Subscriber,94117.0,39,66,1399.0
6127,555,8/30/2013 16:36,South Van Ness at Market,66,8/30/2013 16:45,Townsend at 7th,65,473,Subscriber,94107.0,66,65,1881.0
6251,555,8/30/2013 17:39,Grant Avenue at Columbus Avenue,73,8/30/2013 17:48,Market at Sansome,77,523,Customer,94133.0,73,77,1323.0
5707,556,8/30/2013 13:48,San Francisco Caltrain (Townsend at 4th),70,8/30/2013 13:58,5th at Howard,57,365,Customer,15238.0,70,57,1255.0
6342,556,8/30/2013 18:49,5th at Howard,57,8/30/2013 18:58,Harry Bridges Plaza (Ferry Building),50,342,Subscriber,94123.0,57,50,2144.0
5812,557,8/30/2013 14:31,Embarcadero at Bryant,54,8/30/2013 14:40,Mechanics Plaza (Market at Battery),75,470,Customer,94109.0,54,75,1343.0
6211,557,8/30/2013 17:16,SJSU - San Salvador at 9th,16,8/30/2013 17:25,San Salvador at 1st,8,61,Customer,95112.0,16,8,869.0
5262,561,8/30/2013 10:29,San Francisco City Hall,58,8/30/2013 10:38,Market at 4th,76,316,Customer,94103.0,58,76,1554.0
5560,563,8/30/2013 12:47,Market at 4th,76,8/30/2013 12:57,Harry Bridges Plaza (Ferry Building),50,400,Subscriber,94103.0,76,50,1437.0
5804,566,8/30/2013 14:30,Steuart at Market,74,8/30/2013 14:39,2nd at Townsend,61,579,Customer,,74,61,1862.0
5611,568,8/30/2013 13:10,Commercial at Montgomery,45,8/30/2013 13:20,Beale at Market,56,582,Subscriber,94107.0,45,56,761.0
5538,570,8/30/2013 12:30,Commercial at Montgomery,45,8/30/2013 12:40,Howard at 2nd,63,579,Subscriber,94103.0,45,63,1051.0
5587,571,8/30/2013 12:58,Golden Gate at Polk,59,8/30/2013 13:07,Powell Street BART,39,592,Subscriber,94109.0,59,39,983.0
5722,572,8/30/2013 13:54,Commercial at Montgomery,45,8/30/2013 14:04,Howard at 2nd,63,383,Customer,94133.0,45,63,1051.0
5295,573,8/30/2013 10:40,Steuart at Market,74,8/30/2013 10:49,Steuart at Market,74,576,Subscriber,94109.0,74,74,0.0
5352,573,8/30/2013 10:56,Paseo de San Antonio,7,8/30/2013 11:05,San Jose Diridon Caltrain Station,2,23,Customer,95113.0,7,2,1592.0
5858,573,8/30/2013 14:59,Harry Bridges Plaza (Ferry Building),50,8/30/2013 15:09,Powell Street BART,39,572,Subscriber,94115.0,50,39,1828.0
5505,575,8/30/2013 12:16,Paseo de San Antonio,7,8/30/2013 12:26,SJSU 4th at San Carlos,12,649,Subscriber,95035.0,7,12,385.0
6431,575,8/30/2013 21:08,2nd at Townsend,61,8/30/2013 21:18,Townsend at 7th,65,558,Customer,94103.0,61,65,1534.0
5141,576,8/30/2013 7:59,Beale at Market,56,8/30/2013 8:09,Embarcadero at Sansome,60,503,Customer,94608.0,56,60,1585.0
5650,577,8/30/2013 13:19,2nd at Townsend,61,8/30/2013 13:29,Embarcadero at Bryant,54,461,Customer,94941.0,61,54,849.0
6034,578,8/30/2013 16:06,2nd at Townsend,61,8/30/2013 16:16,2nd at Townsend,61,311,Subscriber,94010.0,61,61,0.0
6437,578,8/30/2013 21:15,San Pedro Square,6,8/30/2013 21:24,Paseo de San Antonio,7,639,Customer,95125.0,6,7,1006.0
5803,584,8/30/2013 14:30,Steuart at Market,74,8/30/2013 14:39,2nd at Townsend,61,520,Customer,,74,61,1862.0
6182,584,8/30/2013 17:03,Post at Kearney,47,8/30/2013 17:13,San Francisco Caltrain (Townsend at 4th),70,267,Subscriber,94030.0,47,70,1863.0
5484,585,8/30/2013 12:08,2nd at Townsend,61,8/30/2013 12:18,Beale at Market,56,477,Customer,,61,56,1819.0
6270,585,8/30/2013 17:57,Japantown,9,8/30/2013 18:07,San Jose City Hall,10,684,Subscriber,95125.0,9,10,1513.0
5258,586,8/30/2013 10:27,San Francisco Caltrain 2 (330 Townsend),69,8/30/2013 10:37,2nd at Townsend,61,416,Customer,22201.0,69,61,702.0
5849,588,8/30/2013 14:55,Temporary Transbay Terminal (Howard at Beale),55,8/30/2013 15:05,San Francisco Caltrain (Townsend at 4th),70,352,Customer,94002.0,55,70,2040.0
5189,589,8/30/2013 8:56,South Van Ness at Market,66,8/30/2013 9:06,San Francisco City Hall,58,491,Customer,94103.0,66,58,527.0
6300,591,8/30/2013 18:18,San Pedro Square,6,8/30/2013 18:28,Paseo de San Antonio,7,650,Customer,,6,7,1006.0
5548,593,8/30/2013 12:43,Market at 4th,76,8/30/2013 12:53,South Van Ness at Market,66,316,Subscriber,94122.0,76,66,1818.0
5807,594,8/30/2013 14:30,Embarcadero at Bryant,54,8/30/2013 14:40,Mechanics Plaza (Market at Battery),75,516,Customer,94115.0,54,75,1343.0
5647,595,8/30/2013 13:19,2nd at Townsend,61,8/30/2013 13:29,Embarcadero at Bryant,54,278,Customer,94115.0,61,54,849.0
5583,597,8/30/2013 12:53,SJSU 4th at San Carlos,12,8/30/2013 13:03,Adobe on Almaden,5,236,Subscriber,94536.0,12,5,1033.0
6351,597,8/30/2013 18:54,2nd at Townsend,61,8/30/2013 19:04,Embarcadero at Vallejo,48,576,Customer,,61,48,2591.0
6392,604,8/30/2013 19:31,Embarcadero at Folsom,51,8/30/2013 19:42,2nd at Townsend,61,558,Customer,94107.0,51,61,1440.0
5646,606,8/30/2013 13:19,2nd at Townsend,61,8/30/2013 13:29,Embarcadero at Bryant,54,281,Customer,94109.0,61,54,849.0
6210,608,8/30/2013 17:15,SJSU - San Salvador at 9th,16,8/30/2013 17:26,San Salvador at 1st,8,12,Customer,95112.0,16,8,869.0
5806,609,8/30/2013 14:30,Embarcadero at Bryant,54,8/30/2013 14:40,Mechanics Plaza (Market at Battery),75,278,Customer,94941.0,54,75,1343.0
6381,611,8/30/2013 19:22,Steuart at Market,74,8/30/2013 19:32,Yerba Buena Center of the Arts (3rd @ Howard),68,601,Customer,90027.0,74,68,1481.0
6415,611,8/30/2013 20:18,Powell Street BART,39,8/30/2013 20:28,San Francisco Caltrain 2 (330 Townsend),69,390,Subscriber,94117.0,39,69,1540.0
6153,614,8/30/2013 16:41,Powell Street BART,39,8/30/2013 16:51,Commercial at Montgomery,45,467,Subscriber,94102.0,39,45,1410.0
5344,619,8/30/2013 10:55,San Francisco City Hall,58,8/30/2013 11:05,Commercial at Montgomery,45,582,Customer,94111.0,58,45,2545.0
5670,620,8/30/2013 13:28,Beale at Market,56,8/30/2013 13:38,San Francisco Caltrain (Townsend at 4th),70,582,Subscriber,94107.0,56,70,2413.0
6123,621,8/30/2013 16:35,South Van Ness at Market,66,8/30/2013 16:45,Townsend at 7th,65,320,Subscriber,94612.0,66,65,1881.0
6441,621,8/30/2013 21:19,San Salvador at 1st,8,8/30/2013 21:30,San Jose Diridon Caltrain Station,2,61,Subscriber,95126.0,8,2,1841.0
5527,622,8/30/2013 12:24,Market at 4th,76,8/30/2013 12:34,Spear at Folsom,49,574,Customer,,76,49,1792.0
5119,624,8/30/2013 6:33,San Francisco City Hall,58,8/30/2013 6:43,Townsend at 7th,65,554,Customer,94118.0,58,65,1849.0
6400,624,8/30/2013 19:43,Embarcadero at Folsom,51,8/30/2013 19:54,San Francisco Caltrain (Townsend at 4th),70,427,Subscriber,94133.0,51,70,2031.0
5513,626,8/30/2013 12:18,San Pedro Square,6,8/30/2013 12:29,SJSU 4th at San Carlos,12,180,Subscriber,95112.0,6,12,1311.0
5832,627,8/30/2013 14:42,Post at Kearney,47,8/30/2013 14:52,Embarcadero at Folsom,51,427,Customer,,47,51,1486.0
6382,627,8/30/2013 19:22,San Francisco Caltrain (Townsend at 4th),70,8/30/2013 19:33,Post at Kearney,47,598,Customer,94107.0,70,47,1863.0
6380,631,8/30/2013 19:20,Townsend at 7th,65,8/30/2013 19:31,2nd at South Park,64,396,Customer,94103.0,65,64,1769.0
6407,631,8/30/2013 19:51,San Jose Diridon Caltrain Station,2,8/30/2013 20:01,San Salvador at 1st,8,76,Subscriber,95126.0,2,8,1841.0
6460,632,8/30/2013 22:53,Market at 4th,76,8/30/2013 23:03,Grant Avenue at Columbus Avenue,73,585,Subscriber,94103.0,76,73,1450.0
5193,634,8/30/2013 9:02,Beale at Market,56,8/30/2013 9:12,Commercial at Montgomery,45,345,Customer,94110.0,56,45,761.0
5178,638,8/30/2013 8:39,Harry Bridges Plaza (Ferry Building),50,8/30/2013 8:50,Powell Street BART,39,564,Subscriber,94102.0,50,39,1828.0
5254,639,8/30/2013 10:25,Market at Sansome,77,8/30/2013 10:36,2nd at Townsend,61,567,Customer,94107.0,77,61,1449.0
5471,639,8/30/2013 12:02,5th at Howard,57,8/30/2013 12:13,Market at 10th,67,602,Subscriber,94127.0,57,67,1521.0
5504,641,8/30/2013 12:16,Market at Sansome,77,8/30/2013 12:27,2nd at Townsend,61,488,Customer,94109.0,77,61,1449.0
6060,647,8/30/2013 16:13,San Francisco Caltrain 2 (330 Townsend),69,8/30/2013 16:24,Yerba Buena Center of the Arts (3rd @ Howard),68,603,Customer,,69,68,1317.0
5470,648,8/30/2013 12:02,5th at Howard,57,8/30/2013 12:12,Market at 10th,67,631,Subscriber,94127.0,57,67,1521.0
6346,648,8/30/2013 18:51,Civic Center BART (7th at Market),72,8/30/2013 19:02,Powell at Post (Union Square),71,409,Customer,90066.0,72,71,1148.0
5181,651,8/30/2013 8:42,San Francisco Caltrain (Townsend at 4th),70,8/30/2013 8:53,Post at Kearney,47,359,Subscriber,94030.0,70,47,1863.0
6310,655,8/30/2013 18:22,2nd at Folsom,62,8/30/2013 18:33,Civic Center BART (7th at Market),72,341,Subscriber,94518.0,62,72,2021.0
5870,658,8/30/2013 15:04,Davis at Jackson,42,8/30/2013 15:15,Market at 4th,76,618,Customer,98177.0,42,76,1513.0
5142,659,8/30/2013 8:00,San Francisco Caltrain (Townsend at 4th),70,8/30/2013 8:11,Embarcadero at Bryant,54,522,Subscriber,94404.0,70,54,1440.0
6058,665,8/30/2013 16:13,San Francisco Caltrain 2 (330 Townsend),69,8/30/2013 16:24,Yerba Buena Center of the Arts (3rd @ Howard),68,368,Customer,,69,68,1317.0
6097,670,8/30/2013 16:24,Harry Bridges Plaza (Ferry Building),50,8/30/2013 16:35,Embarcadero at Sansome,60,337,Subscriber,94105.0,50,60,1337.0
5216,671,8/30/2013 9:49,Clay at Battery,41,8/30/2013 10:00,2nd at South Park,64,360,Customer,94107.0,41,64,1840.0
5350,672,8/30/2013 10:56,Civic Center BART (7th at Market),72,8/30/2013 11:07,Townsend at 7th,65,500,Subscriber,94131.0,72,65,1524.0
5754,672,8/30/2013 14:12,Townsend at 7th,65,8/30/2013 14:23,Howard at 2nd,63,378,Customer,94109.0,65,63,2501.0
5831,672,8/30/2013 14:41,Post at Kearney,47,8/30/2013 14:52,Embarcadero at Folsom,51,469,Customer,,47,51,1486.0
5116,673,8/30/2013 5:11,San Francisco Caltrain (Townsend at 4th),70,8/30/2013 5:22,Steuart at Market,74,318,Subscriber,94111.0,70,74,2453.0
6181,674,8/30/2013 17:03,Post at Kearney,47,8/30/2013 17:14,San Francisco Caltrain (Townsend at 4th),70,566,Subscriber,95125.0,47,70,1863.0
6275,674,8/30/2013 18:05,Mechanics Plaza (Market at Battery),75,8/30/2013 18:16,Powell Street BART,39,278,Subscriber,94109.0,75,39,1167.0
6187,676,8/30/2013 17:05,Mechanics Plaza (Market at Battery),75,8/30/2013 17:16,Steuart at Market,74,601,Customer,94108.0,75,74,564.0
6274,676,8/30/2013 18:04,San Francisco Caltrain (Townsend at 4th),70,8/30/2013 18:16,Embarcadero at Folsom,51,352,Subscriber,94105.0,70,51,2031.0
5143,678,8/30/2013 8:02,Harry Bridges Plaza (Ferry Building),50,8/30/2013 8:13,Embarcadero at Sansome,60,539,Subscriber,94110.0,50,60,1337.0
5422,683,8/30/2013 11:41,San Francisco Caltrain 2 (330 Townsend),69,8/30/2013 11:53,5th at Howard,57,432,Customer,,69,57,1147.0
6080,683,8/30/2013 16:21,Embarcadero at Vallejo,48,8/30/2013 16:32,Commercial at Montgomery,45,400,Customer,97217.0,48,45,1091.0
5990,686,8/30/2013 15:37,Market at Sansome,77,8/30/2013 15:49,Golden Gate at Polk,59,366,Customer,94117.0,77,59,1909.0
6343,689,8/30/2013 18:49,2nd at Folsom,62,8/30/2013 19:00,Embarcadero at Sansome,60,324,Subscriber,94107.0,62,60,2501.0
6184,696,8/30/2013 17:04,South Van Ness at Market,66,8/30/2013 17:16,San Francisco Caltrain (Townsend at 4th),70,323,Customer,94303.0,66,70,2822.0
6177,697,8/30/2013 16:58,Powell Street BART,39,8/30/2013 17:10,Steuart at Market,74,568,Subscriber,94610.0,39,74,1731.0
6361,700,8/30/2013 19:07,San Francisco Caltrain (Townsend at 4th),70,8/30/2013 19:19,Civic Center BART (7th at Market),72,631,Customer,94103.0,70,72,2216.0
5173,701,8/30/2013 8:32,San Francisco Caltrain (Townsend at 4th),70,8/30/2013 8:44,Spear at Folsom,49,348,Subscriber,94010.0,70,49,1800.0
5321,701,8/30/2013 10:46,South Van Ness at Market,66,8/30/2013 10:57,Powell Street BART,39,384,Subscriber,94703.0,66,39,1399.0
6175,702,8/30/2013 16:57,South Van Ness at Market,66,8/30/2013 17:08,Howard at 2nd,63,379,Subscriber,94103.0,66,63,2679.0
5144,703,8/30/2013 8:02,San Francisco Caltrain (Townsend at 4th),70,8/30/2013 8:14,Golden Gate at Polk,59,592,Customer,94010.0,70,59,2631.0
6168,704,8/30/2013 16:51,Market at Sansome,77,8/30/2013 17:03,Market at 10th,67,377,Subscriber,94109.0,77,67,2053.0
5847,705,8/30/2013 14:55,Embarcadero at Vallejo,48,8/30/2013 15:07,2nd at South Park,64,436,Subscriber,94602.0,48,64,2544.0
5486,710,8/30/2013 12:10,Townsend at 7th,65,8/30/2013 12:21,San Francisco Caltrain 2 (330 Townsend),69,634,Subscriber,94117.0,65,69,831.0
5743,711,8/30/2013 13:59,Post at Kearney,47,8/30/2013 14:11,Grant Avenue at Columbus Avenue,73,287,Customer,94133.0,47,73,1175.0
5787,711,8/30/2013 14:19,South Van Ness at Market,66,8/30/2013 14:31,Powell at Post (Union Square),71,367,Customer,94606.0,66,71,1981.0
6434,713,8/30/2013 21:12,San Pedro Square,6,8/30/2013 21:24,Paseo de San Antonio,7,657,Customer,95112.0,6,7,1006.0
5972,716,8/30/2013 15:26,Harry Bridges Plaza (Ferry Building),50,8/30/2013 15:38,Commercial at Montgomery,45,483,Subscriber,94114.0,50,45,883.0
5139,721,8/30/2013 7:49,Rengstorff Avenue / California Street,33,8/30/2013 8:01,Mountain View Caltrain Station,28,11,Subscriber,94040.0,33,28,2395.0
5368,722,8/30/2013 11:01,Powell Street BART,39,8/30/2013 11:13,Beale at Market,56,384,Customer,92612.0,39,56,1396.0
5588,722,8/30/2013 12:58,San Jose City Hall,10,8/30/2013 13:10,St James Park,13,658,Subscriber,95112.0,10,13,427.0
5846,722,8/30/2013 14:55,Embarcadero at Vallejo,48,8/30/2013 15:07,2nd at South Park,64,284,Subscriber,94602.0,48,64,2544.0
5904,723,8/30/2013 15:13,Spear at Folsom,49,8/30/2013 15:25,Grant Avenue at Columbus Avenue,73,339,Subscriber,94133.0,49,73,2100.0
5489,724,8/30/2013 12:11,Embarcadero at Sansome,60,8/30/2013 12:23,Mechanics Plaza (Market at Battery),75,503,Subscriber,94110.0,60,75,1644.0
6126,724,8/30/2013 16:36,Mountain View Caltrain Station,28,8/30/2013 16:48,Rengstorff Avenue / California Street,33,140,Subscriber,94040.0,28,33,2395.0
6461,724,8/30/2013 22:58,Beale at Market,56,8/30/2013 23:10,Temporary Transbay Terminal (Howard at Beale),55,568,Subscriber,94105.0,56,55,393.0
5256,726,8/30/2013 10:27,Clay at Battery,41,8/30/2013 10:40,San Francisco City Hall,58,582,Customer,94111.0,41,58,2740.0
5214,727,8/30/2013 9:48,South Van Ness at Market,66,8/30/2013 10:00,Market at 4th,76,392,Subscriber,94103.0,66,76,1818.0
6452,727,8/30/2013 22:10,Mountain View City Hall,27,8/30/2013 22:22,Mountain View City Hall,27,149,Subscriber,94041.0,27,27,0.0
6244,731,8/30/2013 17:30,Market at Sansome,77,8/30/2013 17:42,Embarcadero at Bryant,54,432,Customer,92612.0,77,54,1585.0
6029,736,8/30/2013 16:05,Market at 4th,76,8/30/2013 16:17,Steuart at Market,74,618,Customer,11229.0,76,74,1340.0
6215,736,8/30/2013 17:21,San Francisco Caltrain 2 (330 Townsend),69,8/30/2013 17:33,Powell Street BART,39,634,Subscriber,94117.0,69,39,1540.0
6294,736,8/30/2013 18:16,San Pedro Square,6,8/30/2013 18:28,Paseo de San Antonio,7,652,Customer,,6,7,1006.0
5263,740,8/30/2013 10:30,Embarcadero at Sansome,60,8/30/2013 10:42,Grant Avenue at Columbus Avenue,73,260,Customer,,60,73,1147.0
6158,741,8/30/2013 16:44,Embarcadero at Sansome,60,8/30/2013 16:57,Embarcadero at Bryant,54,579,Subscriber,94105.0,60,54,2425.0
5814,745,8/30/2013 14:31,Beale at Market,56,8/30/2013 14:44,San Francisco Caltrain 2 (330 Townsend),69,401,Customer,94597.0,56,69,2476.0
5709,746,8/30/2013 13:50,Harry Bridges Plaza (Ferry Building),50,8/30/2013 14:02,Harry Bridges Plaza (Ferry Building),50,586,Subscriber,94703.0,50,50,0.0
5187,749,8/30/2013 8:52,Davis at Jackson,42,8/30/2013 9:04,2nd at Townsend,61,505,Customer,,42,61,2415.0
6231,750,8/30/2013 17:23,Yerba Buena Center of the Arts (3rd @ Howard),68,8/30/2013 17:35,Davis at Jackson,42,573,Customer,94941.0,68,42,1759.0
6463,750,8/30/2013 23:05,San Francisco Caltrain 2 (330 Townsend),69,8/30/2013 23:18,Beale at Market,56,401,Customer,94597.0,69,56,2489.0
6259,751,8/30/2013 17:48,Market at Sansome,77,8/30/2013 18:01,San Francisco Caltrain 2 (330 Townsend),69,289,Customer,94158.0,77,69,2103.0
6122,755,8/30/2013 16:34,Temporary Transbay Terminal (Howard at Beale),55,8/30/2013 16:47,Powell Street BART,39,376,Customer,94901.0,55,39,1713.0
6344,757,8/30/2013 18:50,Civic Center BART (7th at Market),72,8/30/2013 19:02,Powell at Post (Union Square),71,316,Customer,90066.0,72,71,1148.0
6357,757,8/30/2013 19:01,Clay at Battery,41,8/30/2013 19:14,Powell at Post (Union Square),71,577,Customer,8024.0,41,71,1426.0
5703,758,8/30/2013 13:45,Embarcadero at Sansome,60,8/30/2013 13:57,Post at Kearney,47,448,Subscriber,94582.0,60,47,2058.0
6363,763,8/30/2013 19:09,Civic Center BART (7th at Market),72,8/30/2013 19:22,Steuart at Market,74,417,Subscriber,94114.0,72,74,2297.0
6364,763,8/30/2013 19:09,Civic Center BART (7th at Market),72,8/30/2013 19:22,Steuart at Market,74,622,Subscriber,94114.0,72,74,2297.0
6395,763,8/30/2013 19:33,Powell at Post (Union Square),71,8/30/2013 19:45,Grant Avenue at Columbus Avenue,73,528,Customer,90066.0,71,73,1412.0
5479,764,8/30/2013 12:05,Howard at 2nd,63,8/30/2013 12:18,Grant Avenue at Columbus Avenue,73,616,Customer,94133.0,63,73,1669.0
5221,768,8/30/2013 9:54,Market at 4th,76,8/30/2013 10:07,2nd at Townsend,61,578,Customer,85224.0,76,61,1802.0
6365,769,8/30/2013 19:11,Harry Bridges Plaza (Ferry Building),50,8/30/2013 19:24,Post at Kearney,47,397,Customer,92111.0,50,47,1162.0
5186,770,8/30/2013 8:51,South Van Ness at Market,66,8/30/2013 9:04,2nd at Folsom,62,360,Subscriber,94122.0,66,62,2889.0
